post_id,title,price,neighborhood,map_address,street_address,latitude,longitude,data_accuracy,posted,updated,available,housing_type,bedrooms,bathooms,laundry,parking,sqft,flooring,rent_period,app_fee,broker_fee,cats_ok,dogs_ok,no_smoking,furnished,wheelchair_access,AC,EV_charging,posting_body,images,url
7330659425,TAKE A LOOK!🧐2BR APT W/FREE HEAT|EAT-IN KITCHEN|HARDWOOD FLOORS -...,1000, (Chicago Lawn),6402 S Rockwell St,6402 S Rockwell St,41.777294,-87.688551,10,2021-06-02 11:01,NA,2021-06-02,apartment,2BR,1Ba,no laundry on site,no parking,915ft2,NA,NA,NA,NA,yes,yes,NA,NA,NA,NA,NA,"  QR Code Link to This Post   ""Virtual and video tours available! Visit our website to view videos of our available apartments or call now to schedule a virtual tour! All you need is an internet connection."" Call today!  Our Leasing Advisers will be happy to help! 312-985-0549  2 Bedroom | 1 Bathroom | 915 sq ft  Monthly Rent: $1,000 | Cats OK | Dogs OK  Chicago Lawn | 60629 Garifuna Flava, McDonald's, Dot's Lounge, Sumood Supermarket, Clothes & Beyond, California Beauty Supply, & Kuhl's Hardware.  Apartment/Building Features:  Eat-in kitchen, Hardwood floors, Heat Included  SPECIAL:→ Are you an active police officer, nurse, doctor or fire fighter? Ask about our Good Samaritan discount!  Call 312-985-0549 to learn more, and schedule a tour!    **NOTE** If replying by email please remember to include your name, phone # and/or email address in your response so we can follow up with you directly. PLEASE CALL FOR PROMPT SERVICE: 312-985-0549.  ***Please note that photos are a representation of a model apartment and may not be pictures of actual unit.  ""Pangea Real Estate practices on-going dynamic pricing for all operated units. Unit promotions, discounts, and monthly rent quotes are subject to change based on day of month, current inventory, and additional market factors. As such, any promotions, discounts, or monthly rent quotes are valid only at the time presented to a prospective tenant and can expire anytime thereafter."" ""Pangea is an Equal Housing Opportunity provider.""   c6400roc 6402 S Rockwell St    ","['https://images.craigslist.org/00909_keZIKpoBkguz_0g80aL_600x450.jpg', 'https://images.craigslist.org/00707_iktNZbO5qf0z_0g80aL_600x450.jpg', 'https://images.craigslist.org/00T0T_f8e9xtpi0R2z_0g80aL_600x450.jpg', 'https://images.craigslist.org/00404_b9xPutxmE3Tz_0g80aL_600x450.jpg', 'https://images.craigslist.org/01010_11zxMmjmxNbz_0g80aL_600x450.jpg', 'https://images.craigslist.org/00101_g3bKtAl2dFnz_0g80aL_600x450.jpg', 'https://images.craigslist.org/00T0T_aDkDwUgeUTgz_0g80aL_600x450.jpg', 'https://images.craigslist.org/01212_d5vugI8AYOQz_0g80aL_600x450.jpg', 'https://images.craigslist.org/00t0t_trSnixxe2az_0g80aL_600x450.jpg', 'https://images.craigslist.org/01313_eajuUCd6sQaz_0g80aL_600x450.jpg']",https://chicago.craigslist.org/chc/apa/d/chicago-take-look2br-apt-free-heateat/7330659425.html
7330662356,Large 3 Bedroom - Heat included - Parking space - apts/housing for...,1895, (West Town/Ukranian Village),Damen Ave. near Augusta Ave.,Damen Ave. ,41.899786,-87.677293,5,2021-06-02 11:06,2021-06-02 11:06,NA,apartment,3BR,1Ba,no laundry on site,off-street parking,1400ft2,wood,monthly,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  QR Code Link to This Post   VIDEO OF APARTMENT (just copy the next line and paste it into your browser's address bar):  https://youtu.be/ifFE7XObt_A  My landlords (of 15 years) are offering a great apartment at Augusta Ave. and Damen Ave. and I'm posting this ad for them. The apartment is on the 1st floor of one of those classic greystone buildings. It's in very good shape the old-school, no granite countertop way. It's a simple,  good deal.  The Good: Spacious with lots of windows Heat is included in rent Parking spot is included 50 feet from a great coffee spot (Dollop) Decent back porch and a side yard.  When something is broken it gets fixed, and unlike a lot of apartments, the rent isn't raised at every opportunity. It's all about decent, long-term tenants.  If you are interested in looking at it, call or text me at 6087518753  Thanks, Eric    ","['https://images.craigslist.org/00c0c_bz3bVsCMI9Wz_0ak07K_600x450.jpg', 'https://images.craigslist.org/00101_yEkSvkP8a1z_0ak07K_600x450.jpg', 'https://images.craigslist.org/00A0A_5mb4TzI2hSUz_0ak07K_600x450.jpg', 'https://images.craigslist.org/00V0V_fTx3cpk6zK8z_07K0ak_600x450.jpg', 'https://images.craigslist.org/01212_cfbCUxJj81yz_0ak07K_600x450.jpg', 'https://images.craigslist.org/00s0s_5Abq3bDDRhfz_0ak07K_600x450.jpg', 'https://images.craigslist.org/00707_j6NXi28GaAKz_07K0ak_600x450.jpg', 'https://images.craigslist.org/00J0J_7H3yBCHZUDGz_0cF0cX_600x450.jpg', 'https://images.craigslist.org/00c0c_3d7lYuKAO7hz_07K0ak_600x450.jpg', 'https://images.craigslist.org/01111_gtNr8YnC8IHz_0ak07K_600x450.jpg', 'https://images.craigslist.org/00p0p_YxKjHR3KlMz_07K0ak_600x450.jpg', 'https://images.craigslist.org/00i0i_bWnqbHUmdnez_0ak07K_600x450.jpg', 'https://images.craigslist.org/00x0x_4ySS5VQ9L56z_0ak07K_600x450.jpg', 'https://images.craigslist.org/01010_coG5ZMYHHlRz_0ak07K_600x450.jpg', 'https://images.craigslist.org/00f0f_7ro4nlJAfNJz_07K0ak_600x450.jpg', 'https://images.craigslist.org/00q0q_1L0hyXymLRwz_07K0ak_600x450.jpg']",https://chicago.craigslist.org/chc/apa/d/chicago-large-bedroom-heat-included/7330662356.html
7330662920,UKRAINIAN VILLAGE - GORGEOUS 1ST FLOOR - STUNNING! SMITH PARK!!!! -...,1850, (UKRAINIAN VILLAGE),superior near chicago/western,superior ,41.895232,-87.662453,20,2021-06-02 11:06,NA,NA,apartment,2BR,1Ba,w/d in unit,street parking,1200ft2,wood,yearly,NA,NA,yes,NA,NA,NA,NA,NA,NA,"  QR Code Link to This Post   This 1st floor, huge, bright, roomy, upgraded 2 bedroom plus office plus mud room unit is available to view at any time for immediate move-in.  Fabulous kitchen.  Living & dining areas are combined.  Good sized bedrooms.  In-Unit laundry.  Airy & Simply just gorgeous.  Outdoor space galore.  Smith Park steps away.  Public trans & Metra around the corner.  See it soon...it will not last. ","['https://images.craigslist.org/00c0c_iNyloVHjOamz_0co0gw_600x450.jpg', 'https://images.craigslist.org/00j0j_6Q5Hq4aMmh9z_0co0gw_600x450.jpg', 'https://images.craigslist.org/00f0f_IXG0v8zE4Jz_0fu0kE_600x450.jpg', 'https://images.craigslist.org/00V0V_7uRhylfWIApz_0fu0kE_600x450.jpg', 'https://images.craigslist.org/00r0r_jdxBhvRHXElz_0fu0kE_600x450.jpg', 'https://images.craigslist.org/00a0a_2ztzGa92sO0z_0jm0pO_600x450.jpg', 'https://images.craigslist.org/00y0y_g0rza19B64Iz_0kE0fu_600x450.jpg']",https://chicago.craigslist.org/wcl/apa/d/chicago-ukrainian-village-gorgeous-1st/7330662920.html
7330663838,Luxurious 3 bed / 2 bath available with convenient washer & dryer -...,2055, (Lombard),830 Foxworth Blvd,830 Foxworth Blvd,41.846154,-88.030746,10,2021-06-02 11:08,NA,NA,apartment,3BR,2Ba,w/d in unit,off-street parking,1176ft2,wood,NA,NA,NA,yes,yes,yes,NA,yes,yes,NA,"  QR Code Link to This Post   Come home to a great community - Residences at Lakeside!Address: 830 Foxworth Blvd Lombard, IL 60148Beds: 3  / Baths: 2 / Size: 1176 sq ft   Monthly Rent: $2055 - $2589YES, WE ARE OPEN! CALL NOW TO SCHEDULE AN IN-PERSON TOUR! OR LET US SHOW YOU THROUGH FACETIME!  At Residences at Lakeside, our community is sure to exceed your apartment expectations. Choose from a vast selection of one, two, and three-bedroom apartments in Lombard, IL. Residents can enjoy apartment features including stainless steel appliances, in-home washer and dryers, and much more! See all the excitement Residences at Lakeside has to offer. Check the availability on our floor plans and apply online for your new home today.Security Deposit: $950Length of Lease: 4-Month, 5-Month, 6-Month, 7-Month, 8-Month, 9-Month, 10-Month, 11-Month, 12-Month, 13-Month, 14-Month, 15-Month, 16-Month, 17-Month, 18-Month (630) 883-0344 Property Features: ❖ Arcade Games Room❖ Bowling Alley❖ Online Payments Available❖ Onsite Maintenance❖ Onsite Management❖ Pet Park❖ Soccer Field❖ Tennis Court❖ Building Elevator Access❖ Cardio Equipment, Free Weights, Peloton Bike and more!❖ Coffee Bar❖ New 24-Hour State-of-the-Art Fitness Center❖ Pet Friendly Bark Park❖ Ping Pong Table and Pool Table❖ Resort Style Heated Pool with Luxurious Cabanas (Coming Soon)❖ Scenic PondsApartment Amenities:❖ Balcony or Patio❖ Cable Ready❖ Hardwood Flooring (select units)❖ In-Home Washer/Dryer❖ Marble Countertops (select units)❖ Pond Views (select units)❖ Stainless Steel Appliances (select units)❖ Walk-in closets (select units)❖ 1st Floor❖ Balcony or Patio❖ Classic Unit❖ Hardwood Flooring*❖ In-Home Washer/Dryer❖ LOCATION Back❖ Marble Countertops*❖ Pond Views*❖ Stainless Steel Appliances*❖ Walk-in closets *Pets: Breed Restriction;We allow pets for a pet fee of $350 per pet and rent of $35 per pet per month. Business Hours: Mon - Fri: 9:00 AM - 6:00 PMSat: 10:00 AM - 5:00 PMReady to Lease? Call our office at (630) 883-0344Website: https://www.residencesatlakeside.com/Proudly managed by JRK Property HoldingsEQUAL HOUSING OPPORTUNITY1AD884FE2A4C4950    ","['https://images.craigslist.org/00a0a_4yGwfQqPJ9Vz_0jm0cU_600x450.jpg', 'https://images.craigslist.org/00h0h_ltF5VY4ugPLz_0uY0kE_600x450.jpg', 'https://images.craigslist.org/00v0v_57Og1oyQSRSz_0uY0kE_600x450.jpg', 'https://images.craigslist.org/01616_5ZliFBL2sMgz_0uY0kG_600x450.jpg', 'https://images.craigslist.org/00B0B_jQ4KNqYpYwxz_0uY0kE_600x450.jpg', 'https://images.craigslist.org/01717_5FQTp0Kyj9kz_0uY0kC_600x450.jpg', 'https://images.craigslist.org/00J0J_hHEbt8pBgrEz_0uY0kG_600x450.jpg', 'https://images.craigslist.org/00404_2s8z2DEJqTDz_0uY0kE_600x450.jpg', 'https://images.craigslist.org/00p0p_1hAcV4a0A1Rz_0uY0kE_600x450.jpg', 'https://images.craigslist.org/00H0H_3BpTM7013jNz_0uY0kG_600x450.jpg', 'https://images.craigslist.org/00Y0Y_auHtAO7Xqw6z_0uY0kD_600x450.jpg', 'https://images.craigslist.org/00h0h_kL5wYwA7oS1z_0uY0kG_600x450.jpg', 'https://images.craigslist.org/00o0o_1AoL0szV1N8z_0uY0kE_600x450.jpg', 'https://images.craigslist.org/01313_2duW9YlHfmEz_0uY0kG_600x450.jpg', 'https://images.craigslist.org/00H0H_6rBfOwAedSez_0uY0kE_600x450.jpg', 'https://images.craigslist.org/01111_jtBqwi2GePJz_0uY0kE_600x450.jpg', 'https://images.craigslist.org/00909_eOFSC4h25Gjz_0uY0kE_600x450.jpg', 'https://images.craigslist.org/00N0N_cgwE02556GRz_0jm0aT_600x450.jpg', 'https://images.craigslist.org/00W0W_lfFaw8aDvLnz_0uY0kC_600x450.jpg', 'https://images.craigslist.org/00i0i_dapHhucVyZJz_0dL0ak_600x450.jpg', 'https://images.craigslist.org/00w0w_2431BGRiFpbz_0uY0kG_600x450.jpg', 'https://images.craigslist.org/00D0D_eyndD01N3Qaz_0uY0kC_600x450.jpg', 'https://images.craigslist.org/00z0z_3MER7CzewPPz_0jm0cU_600x450.jpg']",https://chicago.craigslist.org/wcl/apa/d/glen-ellyn-luxurious-bed-bath-available/7330663838.html
7330663852,"SIMPLY THE VERY BEST IN UKRAINIAN VILLAGE, HEAT INCLUDED -...",2400, (ukrainian village),oakley near chicago,oakley ,41.895832,-87.684454,15,2021-06-02 11:08,NA,NA,apartment,3BR,1.5Ba,laundry in bldg,detached garage,2000ft2,NA,NA,$60/person,NA,NA,NA,NA,NA,NA,NA,NA,"  QR Code Link to This Post   STUNNING  AND CLASSIC IN HEART OF UKRAINIAN VILLAGE WITH HEAT INCLUDED!!!  This huge 2000 sf 2nd floor unit is a jewel. This unit is not typical or cookie cutter.  Classic and very bright...windows literally all around!  Simply the very best of Ukrainian Village. Unit is huge with 3 good bedrooms and 1.5 bathrooms. Each room is an architectural marvel with beautiful original built-ins. An additional room could be used as an office or a guest room or a play room or just a stunning area for an office or to read. Beautiful, and separate dining and living areas.  In addition, a huge deck faces east, south and west.  Radiator heat is included in the price of rent.  Also, free laundry on premises. If needed, garage parking is available for $100. Bike storage is also provided in basement.  Wonderful location...walk to everything in the village, Wicker Park and surrounding areas.  Public transportation in every direction is literally a block away.  Coffee houses, Mariano's, Tuman's...all a short walk...as is Metra.  Need 24 hr notice to current tenants.    ","['https://images.craigslist.org/00I0I_V1BGmMdcQXz_0D40Nq_600x450.jpg', 'https://images.craigslist.org/00J0J_hAPeshIUrPcz_0QE0Du_600x450.jpg', 'https://images.craigslist.org/00R0R_5YG0AWyn9Luz_1320MM_600x450.jpg', 'https://images.craigslist.org/00p0p_fuupivRnOjgz_0QE0Du_600x450.jpg', 'https://images.craigslist.org/00D0D_gzPa7NqNpqTz_0QE0Du_600x450.jpg', 'https://images.craigslist.org/00202_4nHC6Lv7egnz_0QE0Du_600x450.jpg', 'https://images.craigslist.org/00G0G_5tJbo2DQo52z_0QE0Du_600x450.jpg', 'https://images.craigslist.org/00t0t_4fAT01j0x5Jz_0MM132_600x450.jpg', 'https://images.craigslist.org/00u0u_gHtf8YTPpFWz_1320MM_600x450.jpg', 'https://images.craigslist.org/00l0l_2rDwBQEUKW7z_1320MM_600x450.jpg', 'https://images.craigslist.org/01313_3o10Ck7mxDJz_1320MM_600x450.jpg', 'https://images.craigslist.org/00M0M_hzZxIV8Ar78z_0ZW0vB_600x450.jpg']",https://chicago.craigslist.org/wcl/apa/d/chicago-simply-the-very-best-in/7330663852.html
7330669414,Bridgeport 2/1 Apt. - apts/housing for rent - apartment rent,950, (Chicago),2700 S. Union Ave. # 2 near Halsted & 26th,2700 S. Union Ave. # 2 ,41.844424,-87.644,10,2021-06-02 11:17,2021-06-02 14:55,2021-07-01,apartment,2BR,1Ba,no laundry on site,street parking,1000ft2,wood,yearly,NA,NA,NA,NA,yes,NA,NA,NA,NA,"  QR Code Link to This Post   Quiet residential area Bridgeport 2/1 apt. Close to public transportation. Mins away from Orange Line and UIC district area. Cermak Produce, Walgreens, CVS and other shops are only couple blocks away.  Hard wood floor. Back porch. Large Livingroom & Dinning room along with full size kitchen. Street parking.   $1000 refundable security deposit is required. Please provide credit report, employment verification, proof of income, past landlord references.    ","['https://images.craigslist.org/00H0H_cd3rGcnv0vtz_07K0ak_600x450.jpg', 'https://images.craigslist.org/00X0X_cIB56WLZWLgz_07K0ak_600x450.jpg', 'https://images.craigslist.org/00707_4KiMarogkw4z_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00O0O_1u6MwQdN3N7z_0t20CI_600x450.jpg', 'https://images.craigslist.org/01616_hulVD7SkuJOz_0CI0eg_600x450.jpg']",https://chicago.craigslist.org/chc/apa/d/chicago-bridgeport-1-apt/7330669414.html
7330671893,AFFORDABLE HIGHLAND APTS. STUDIOS IN ROGERS PARK ON GREENVIEW ST. -...,695, (7455 N. Greenview),Rogers near Greenview,Rogers ,42.019431,-87.668657,15,2021-06-02 11:20,2021-06-02 11:20,2021-06-02,apartment,0BR,1Ba,laundry in bldg,street parking,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,  QR Code Link to This Post   East Rogers Park. Remodeled studio Units with New Kitchens and Baths in a Vintage Building Featuring Hardwood Floors. The building has an on site laundry room and is located 1 block from Sheridan and the lake front! Some units have balconies overlooking a private courtyard. Heat included! Studios starting at $695-$750  Application fee $50. No security deposit!  For more details and appointment please call or text Samir 1-773-627-4894. www.hunterprop.com.   Hunter Properties 1-773-477-7070   Sample pictures!    ,"['https://images.craigslist.org/00d0d_bkz53RBR7vI_600x450.jpg', 'https://images.craigslist.org/00b0b_51AWEY9TdXK_600x450.jpg', 'https://images.craigslist.org/00L0L_c0NGic32OGy_600x450.jpg', 'https://images.craigslist.org/00V0V_gllSu1K0LwS_600x450.jpg', 'https://images.craigslist.org/00B0B_eLhGL2fqVi7_600x450.jpg', 'https://images.craigslist.org/00Y0Y_loPiMlQUxsA_600x450.jpg', 'https://images.craigslist.org/00H0H_kSfHBTcaCKP_600x450.jpg', 'https://images.craigslist.org/00J0J_dQAHl8wJWc6_600x450.jpg', 'https://images.craigslist.org/00Y0Y_8WjABqEANrP_600x450.jpg', 'https://images.craigslist.org/00303_klmB0PHApEm_600x450.jpg', 'https://images.craigslist.org/00707_1EtbrVEKnI5_600x450.jpg']",https://chicago.craigslist.org/chc/apa/d/chicago-affordable-highland-apts/7330671893.html
7330673992,3950 N. LAKE SHORE DR - apts/housing for rent - apartment rent,2100, (CHICAGO),3950 N. Lake Shore Drive near Irving Park,3950 N. Lake Shore Drive ,41.9543,-87.6575,22,2021-06-02 11:24,NA,NA,condo,2BR,1.5Ba,laundry in bldg,street parking,1450ft2,wood,monthly,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  QR Code Link to This Post   Converted from a 3 bed to a spacious 2 bedroom with unobstructed lake view and 1.5 baths. Newly renovated with carpet, paint, granite counter, stainless steel appliances, 42 inch cherry cabinets, hardwood floors and large closets. Spacious Living and Dining area. Naturally well-lit. Utilities include Electric, Heat, Gas,Air conditioning, Garbage and Water. Lake and Golf course view from the Apartment. Public transit just in front of the building. Resort style living and well maintained landscaping. This property is managed by a responsible Lake Shore Drive Condominium Association. Amenities included but not limited to: -Clubhouse -On-Site Maintenance -Resident Lounge -Laundry Facilities Friendly reliable Management & Maintenance Staff on-site  Owner pays for gas and electricity. Renter pays for Cable and Wifi. No smoking allowed. Rent due by 5th of the Month.  Details for 3950 N Lake Shore Dr #1402A    ","['https://images.craigslist.org/00L0L_ddUhnXdM66Tz_0ak06T_600x450.jpg', 'https://images.craigslist.org/01515_cYrNeZz9F5uz_0fu0ak_600x450.jpg', 'https://images.craigslist.org/01313_24czXl7MWryz_0CI0pO_600x450.jpg', 'https://images.craigslist.org/01111_5ueWKcGBoOZz_0CI0pO_600x450.jpg', 'https://images.craigslist.org/00d0d_elbHkSDTNfWz_0x20m1_600x450.jpg', 'https://images.craigslist.org/00J0J_6tRIshbSrgPz_0x20m1_600x450.jpg', 'https://images.craigslist.org/00w0w_6ALlf5fDj9Mz_0CI0pO_600x450.jpg', 'https://images.craigslist.org/01515_5596C1U75b9z_0pO0CI_600x450.jpg', 'https://images.craigslist.org/01616_1uob4SQi1W1z_0jm0cU_600x450.jpg', 'https://images.craigslist.org/00C0C_7htDCNDJq9Cz_0CI0pO_600x450.jpg', 'https://images.craigslist.org/01414_lJlzldwdGIVz_0ak06T_600x450.jpg', 'https://images.craigslist.org/00T0T_eXzZ4EpZR1fz_0gw0b1_600x450.jpg', 'https://images.craigslist.org/00F0F_gr3RO8pC9CIz_0pO0CI_600x450.jpg']",https://chicago.craigslist.org/chc/apa/d/chicago-3950-lake-shore-dr/7330673992.html
7330674206,* RE-LET * Recently Remodeled Studio (Chicago-East Rogers Park) -...,785, (1234 W Loyola),"

            (google map)
        
","

            (google map)
        
",42.000875,-87.662074,10,2021-06-02 11:24,NA,NA,apartment,0BR,1Ba,laundry on site,street parking,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,"  QR Code Link to This Post   This vintage walk-up located at 1234 W. Loyola in Rogers Park features studio apartments in a number of different layouts.   Each apartment has large closets, and thermal pane windows. Heat, hot water, and cooking gas are FREE here making these apartments a great value. Loyola University's main campus is within easy walking distance. 1234 W. Loyola has a twenty-four hour laundry room and intercom entry. Public transportation is VERY convenient with the CTA Red Line being only one block away.   Restaurants and shopping opportunities abound (including a new Target). You will find quaint coffee houses, a movie theatre, parks, and art museums all within the immediate neighborhood.        **** Upcoming Apartments ****  RE-LET -  Studio Unit.................Available Now  - Lease Through October 31, 2021......................Rent Starting at $785.00/Monthly                               These units won't last long so call to make your appointment today.                             To make an appointment please call Ramo at 773-825-6367  or 773 989 8000                           **Photos may not represent actual unit -- they are for advertising purposes only**                                         RENTAL FEATURES                                         - Walk-in closet                                       - Ceiling fans                                       - Intercom system                                       - Controlled access                                       COMMUNITY FEATURES                                        - Laundry on-site                                       - Off-street parking                                    LEASE TERMS   * 12 Month Lease  **No Security Deposit Required  ***$400.00 Administrative Fee (refundable ONLY if denied)  ****$75.00 Credit/Criminal Background Check (per person over 18, including )                                          Managed By:                                          Realty & Mortgage Co.                                         1509 W. Berwyn Ave., #200                                         Chicago, IL 60640                                         P: 773-989-8000                                         F: 773-989-6979                                             Equal Opportunity Housing ","['https://images.craigslist.org/00N0N_6HJejUr3ZUl_600x450.jpg', 'https://images.craigslist.org/00p0p_1SgUUMvqZSF_0Bz0t2_600x450.jpg', 'https://images.craigslist.org/00r0r_389EbhsqgHz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00H0H_gNsxb6XBRZb_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00z0z_j9C48xZFcoR_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00q0q_dgXTZLsiocH_0CI0t2_600x450.jpg']",https://chicago.craigslist.org/chc/apa/d/chicago-re-let-recently-remodeled/7330674206.html
7330675040,Recently Remodeled Studio (Chicago-East Rogers Park) - apts/housing...,825, (1234 W Loyola),"

            (google map)
        
","

            (google map)
        
",42.000875,-87.662074,10,2021-06-02 11:25,2021-06-02 11:25,2021-06-02,apartment,0BR,1Ba,laundry on site,street parking,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,"  QR Code Link to This Post   Recently Remodeled ........ You don't want to miss this....definitely a Must See!!   This vintage walk-up located at 1234 W. Loyola in Rogers Park features studio apartments in a number of different layouts.   Each apartment has large closets, and thermal pane windows. Heat, hot water, and cooking gas are FREE here making these apartments a great value. Loyola University's main campus is within easy walking distance. 1234 W. Loyola has a twenty-four hour laundry room and intercom entry. Public transportation is VERY convenient with the CTA Red Line being only one block away.   Restaurants and shopping opportunities abound (including a new Target). You will find quaint coffee houses, a movie theatre, parks, and art museums all within the immediate neighborhood.         **** Upcoming Apartments ****  Studio Unit.................Available Now ......................Rent Starting at  $795.00 - $825.00/Monthly                               These units won't last long so call to make your appointment today.                             To make an appointment please call Ramo at 773-825-6367  or 773 989 8000                           **Photos may not represent actual unit -- they are for advertising purposes only**                                         RENTAL FEATURES                                         - Walk-in closet                                       - Ceiling fans                                       - Intercom system                                       - Controlled access                                       COMMUNITY FEATURES                                        - Laundry on-site                                       - Off-street parking                                    LEASE TERMS   * 12 Month Lease  **No Security Deposit Required  ***$400.00 Administrative Fee (refundable ONLY if denied)  ****$75.00 Credit/Criminal Background Check (per person over 18, including )                                          Managed By:                                          Realty & Mortgage Co.                                         1509 W. Berwyn Ave., #200                                         Chicago, IL 60640                                         P: 773-989-8000                                         F: 773-989-6979                                             Equal Opportunity Housing ","['https://images.craigslist.org/00N0N_6HJejUr3ZUl_600x450.jpg', 'https://images.craigslist.org/00p0p_1SgUUMvqZSF_0Bz0t2_600x450.jpg', 'https://images.craigslist.org/01515_9iFXlM8diyT_0Bz0t2_600x450.jpg', 'https://images.craigslist.org/00r0r_389EbhsqgHz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00H0H_gNsxb6XBRZb_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00z0z_j9C48xZFcoR_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00q0q_dgXTZLsiocH_0CI0t2_600x450.jpg']",https://chicago.craigslist.org/chc/apa/d/chicago-recently-remodeled-studio/7330675040.html
7330675716,Edgewater Completely Renovated 1 Bedroom Highland/Ravenswood -...,1025, (1775 W. Highland Ave),Highland near Ravenswood,Highland ,41.998068,-87.675805,15,2021-06-02 11:27,2021-06-02 11:27,2021-06-02,apartment,1BR,1Ba,laundry in bldg,off-street parking,NA,wood,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,"  QR Code Link to This Post   Edgewater! Completely renovated 1 Bedroom apartments. Quiet section of Edgewater with many single family homes and large green spaces. Large living space with spacious closets, all new kitchens and baths, new pergo or hardwood floors and new windows. Appliances, dishwasher and microwave and built in A/C. Off-street parking available for an addtional monthly fee.   1 Bedrooms starting $1025-$1050.  HEAT AND COOKING GAS INCLUDED!   Application fee $50. No security deposit!   For more details & a showing please call or text Jay 1-773-835-1864.    Hunter Properties Office 1-773-477-7070  www.hunterprop.com  Sample pictures!    ","['https://images.craigslist.org/00505_aEDRwVwM1e1_0au07R_600x450.jpg', 'https://images.craigslist.org/00F0F_liGkjg0f8S9_07a09u_600x450.jpg', 'https://images.craigslist.org/00D0D_6gzTTyAj5EE_07709u_600x450.jpg', 'https://images.craigslist.org/00h0h_8W0OR4Nu01T_07709t_600x450.jpg', 'https://images.craigslist.org/00K0K_9eibZE2Qrdo_07b09u_600x450.jpg', 'https://images.craigslist.org/00R0R_4yZP9h5lLtN_07b09u_600x450.jpg', 'https://images.craigslist.org/00B0B_inYSUp2VpRq_07809u_600x450.jpg', 'https://images.craigslist.org/00N0N_hN7o3gAgXyq_09i0co_600x450.jpg']",https://chicago.craigslist.org/chc/apa/d/chicago-edgewater-completely-renovated/7330675716.html
7330676518,1 BEDROOM IN ROGERS PARK LUNT ST - apts/housing for rent - apartment...,995, (1625 W. Lunt),Clark near Lunt,Clark ,42.009031,-87.674357,15,2021-06-02 11:28,2021-06-04 10:55,2021-06-02,apartment,1BR,1Ba,laundry in bldg,street parking,NA,wood,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,"  QR Code Link to This Post   One of a kind courtyard building in the heart of Rogers Park! Units are very large (4 room 1 bedroom and 5 room 2 bedroom units) and feature hardwood floors, separate dining room, remodeled kitchens and baths, laundry room on premises, bike room, and close to CTA Red Line train and Metra train, buses, etc.   1 Bedroom Starting at $995.    $50 Application Fee. No security deposit.   For more details & a showing please call/text Fatima 1-773-732-8436.    Hunter Properties Office 1-773-477-7070   Sample pictures!    ","['https://images.craigslist.org/00e0e_hEYtruLushJz_07K0ak_600x450.jpg', 'https://images.craigslist.org/00x0x_c8gO0XPuEnfz_07K0ak_600x450.jpg', 'https://images.craigslist.org/00P0P_gsiDdIAYTKyz_07K0ak_600x450.jpg', 'https://images.craigslist.org/00f0f_8pckXb1pJXYz_07K0ak_600x450.jpg', 'https://images.craigslist.org/00l0l_dMdF6TDMJxRz_07K0ak_600x450.jpg', 'https://images.craigslist.org/00C0C_92fG3b9pXmtz_07K0ak_600x450.jpg', 'https://images.craigslist.org/00m0m_2a8zk6EJ2yDz_07K0ak_600x450.jpg', 'https://images.craigslist.org/00z0z_dUWALkl4gk5z_07K0ak_600x450.jpg', 'https://images.craigslist.org/00b0b_4Gc8xXaB5kUz_07K0ak_600x450.jpg']",https://chicago.craigslist.org/chc/apa/d/chicago-bedroom-in-rogers-park-lunt-st/7330676518.html
